Region,City,Place Type,Place Category,Place Name,Rating,Review Text,Reviewer Language,Cleaned Review,neg,neu,pos,compound,Sentiment Label,Topic
South,Al Baha,hotel,lodging,Laialy Al Masif Furnished Apartments,3.1,"Cheap, clean and big...",en,"cheap, clean and big...",0.0,0.426,0.574,0.4019,positive,1
South,Al Baha,hotel,lodging,كادي الباحة للشقق المخدومة,3.4,"We stay a two bedroom apartment in albaha. The room was good & clean, a three single bed & a double bed room with kitchen, sitting room. Rooms are more spacious, & the service was good.
We would recommend this place in albaha, a arabic restaurant is just in same building, & a albaik restaurant nearby too. The negative is they don’t allowed reservations for room, on our last visit reservation were there. They have more parking space available behind the building. This hotel is good for prices.",en,"we stay a two bedroom apartment in albaha. the room was good & clean, a three single bed & a double bed room with kitchen, sitting room. rooms are more spacious, & the service was good.
we would recommend this place in albaha, a arabic restaurant is just in same building, & a albaik restaurant nearby too. the negative is they don’t allowed reservations for room, on our last visit reservation were there. they have more parking space available behind the building. this hotel is good for prices.",0.064,0.694,0.241,0.8481,positive,2
South,Al Baha,hotel,lodging,كادي الباحة للشقق المخدومة,3.4,Staff are kind and generous.,en,staff are kind and generous.,0.0,0.13,0.87,0.7717,positive,3
South,Al Baha,hotel,lodging,كادي الباحة للشقق المخدومة,3.4,"Start of September for 150. Spacious room with kitchen, bath (indian and commode), LCD, fan, AC etc. For our small family it was good.",en,"start of september for 150. spacious room with kitchen, bath (indian and commode), lcd, fan, ac etc. for our small family it was good.",0.0,0.714,0.286,0.6369,positive,0
South,Al Baha,hotel,lodging,كادي الباحة للشقق المخدومة,3.4,"Economical, neat and clean
Good hotel in reasonable price
Although not luxury",en,"economical, neat and clean
good hotel in reasonable price
although not luxury",0.0,0.411,0.589,0.8225,positive,2
South,Al Baha,hotel,lodging,كادي الباحة للشقق المخدومة,3.4,"Professional services, clean room, a perfect place to spend many days with the family or friends, well done, keep going 💪👍🌹",en,"professional services, clean room, a perfect place to spend many days with the family or friends, well done, keep going 💪👍🌹",0.0,0.508,0.492,0.891,positive,2
South,Al Baha,restaurant,restaurant,Al Bustan Restaurant - مطعم البستان,3.3,"- I duno why the butter chicken is famous there. We tried it and it was a very average experience.
- the grills were dry.

+ The fettuccine howeverrrr was amaaaazingggg! N definitely go for the lemon mint drink! They absolutely know how to create a perfect one!
+There was a server named Gopal who was very professional and patient with our list of questions.",en,"- i duno why the butter chicken is famous there. we tried it and it was a very average experience.
- the grills were dry.

+ the fettuccine howeverrrr was amaaaazingggg! n definitely go for the lemon mint drink! they absolutely know how to create a perfect one!
+there was a server named gopal who was very professional and patient with our list of questions.",0.0,0.742,0.258,0.8419,positive,2
South,Al Baha,restaurant,restaurant,Al Bustan Restaurant - مطعم البستان,3.3,"If you are visiting Al Baha and want to have a finest dine in, here is the place. AL Bustan Restaurant will give you a fine dine in experience. If you are with family, I will recommend to choose the cabin with mountain view, you can close the cabin completely to get full family privacy.
Food was amazing, do try the fettuccine Pasta if you are a pasta lover, it was really amazing.
BBQ plator and Humas was also best one. Highly recommended",en,"if you are visiting al baha and want to have a finest dine in, here is the place. al bustan restaurant will give you a fine dine in experience. if you are with family, i will recommend to choose the cabin with mountain view, you can close the cabin completely to get full family privacy.
food was amazing, do try the fettuccine pasta if you are a pasta lover, it was really amazing.
bbq plator and humas was also best one. highly recommended",0.0,0.607,0.393,0.9694,positive,0
South,Al Baha,restaurant,restaurant,Al Bustan Restaurant - مطعم البستان,3.3,"New restaurant.
Everything looks good.
The food also good. I like the  taste of their bread.",en,"new restaurant.
everything looks good.
the food also good. i like the  taste of their bread.",0.0,0.491,0.509,0.8074,positive,3
South,Al Baha,restaurant,restaurant,Al Bustan Restaurant - مطعم البستان,3.3,"Mr faizal service was great
Food was good too , chicken grills / hammos all 👍🏽👍🏽
reasonable price - Descent interior",en,"mr faizal service was great
food was good too , chicken grills / hammos all 👍🏽👍🏽
reasonable price - descent interior",0.0,0.632,0.368,0.7906,positive,1
South,Al Baha,restaurant,restaurant,Al Bustan Restaurant - مطعم البستان,3.3,"Pleasent and clean staff and environment. Management is keralite India. Taste of food would not be actual Arabic. However, mix Arabic salad is good and fresh baked bread is recommended. Rice quality is very poor.",en,"pleasent and clean staff and environment. management is keralite india. taste of food would not be actual arabic. however, mix arabic salad is good and fresh baked bread is recommended. rice quality is very poor.",0.097,0.597,0.305,0.6808,positive,3
South,Al Baha,restaurant,restaurant,Alsheef Alraqi restaurant,3.4,"Horrible restaurant, pls don’t waste your money and time.

We came all the way from Riyadh as tourists & searched in google for restaurant and ended up coming here. We ordered pizza and we got 5-6 strands of hair. So unhygienic, I complained to the manager and all he told was “ Maadi mushkila “.",en,"horrible restaurant, pls don’t waste your money and time.

we came all the way from riyadh as tourists & searched in google for restaurant and ended up coming here. we ordered pizza and we got 5-6 strands of hair. so unhygienic, i complained to the manager and all he told was “ maadi mushkila “.",0.279,0.681,0.04,-0.8271,negative,4
South,Al Baha,restaurant,restaurant,Alsheef Alraqi restaurant,3.4,"it was a great experience, tasty sheesh tawook with grilled tomato and chilli and garlic beside the bread they make so delicious.",en,"it was a great experience, tasty sheesh tawook with grilled tomato and chilli and garlic beside the bread they make so delicious.",0.0,0.585,0.415,0.8316,positive,2
South,Al Baha,restaurant,restaurant,Alsheef Alraqi restaurant,3.4,Not so tasty food at all but good as no option nearby,en,not so tasty food at all but good as no option nearby,0.0,0.58,0.42,0.4404,positive,1
South,Al Baha,restaurant,restaurant,Alsheef Alraqi restaurant,3.4,Shawarma very tasty delay to get items ordered upto 30 minute,en,shawarma very tasty delay to get items ordered upto 30 minute,0.247,0.753,0.0,-0.3182,negative,3
South,Al Baha,restaurant,restaurant,Alsheef Alraqi restaurant,3.4,Only name is istanbul didnt found any authentic turkish dish.,en,only name is istanbul didnt found any authentic turkish dish.,0.0,1.0,0.0,0.0,neutral,2
